-0.057314,2.437847,-0.035372,0.062632,1.0
0.310380,2.587450,-0.074863,0.093780,1.0
0.186109,2.588544,-0.004716,0.096564,1.0
0.065980,2.784058,-0.162755,0.224073,1.0
0.092885,2.615002,-0.032550,0.120179,1.0
0.537381,2.954592,-0.080615,0.438415,1.0
-0.147523,2.525756,-0.054966,0.135456,1.0
0.030675,2.523751,0.019453,0.190662,1.0
0.064002,2.678864,0.056840,0.222619,1.0
0.119277,2.399390,-0.048105,0.079795,1.0
0.044934,2.707030,-0.199746,0.532494,1.0
-2.146257,5.954320,-0.559205,0.188355,1.0
-0.164285,2.573789,-0.144744,0.127911,1.0
-0.808495,2.750933,0.047774,0.174828,1.0
0.084491,2.392552,-0.048511,0.124046,1.0
0.135934,2.561447,0.004629,0.060677,1.0
-0.140446,2.821110,-0.061715,0.366084,1.0
-1.601655,2.769520,-0.171051,0.392624,1.0
-0.135594,2.733884,-0.652091,2.173469,1.0
0.112379,2.565172,-0.029631,0.037020,1.0
-0.193940,2.511825,0.006602,0.131727,1.0
0.243275,2.484304,-0.004285,0.094297,1.0
-2.095173,5.654691,-0.561945,0.164091,1.0
0.217273,2.483414,-0.084385,0.064726,1.0
-0.393103,2.542019,-0.061927,0.130738,1.0
1.890959,3.143869,-0.282266,0.272170,1.0
-0.318557,2.890520,-0.018679,0.406697,1.0
-0.456487,2.526359,-0.162683,0.212963,1.0
-0.108058,2.525299,-0.006469,0.154835,1.0
0.238201,2.518213,-0.070479,0.133030,1.0
0.222650,2.794486,-0.219971,0.651577,1.0
-0.489023,3.007569,0.099783,0.246077,1.0
-0.008987,2.420662,-0.012412,0.094018,1.0
0.428334,2.459624,-0.023461,0.116507,1.0
0.085721,2.641489,0.101816,0.265040,1.0
-1.536922,5.956652,-0.596454,0.078573,1.0
0.078267,2.550465,0.024613,0.126864,1.0
0.376347,2.598360,-0.013408,0.076604,1.0
0.100450,2.527694,0.035834,0.174872,1.0
1.073323,3.007142,-0.810684,2.891557,1.0
0.084510,2.410071,-0.038913,0.100135,1.0
1.169607,2.878673,0.017673,0.012092,1.0
0.040132,2.257348,0.005931,0.166095,1.0
0.328601,2.331873,-0.007928,0.151375,1.0
-0.580869,2.522714,0.195398,0.494955,1.0
0.185788,2.555815,-0.141644,0.331730,1.0
0.019315,2.361539,0.010235,0.094397,1.0
0.219566,2.546102,0.135446,0.155461,1.0
-0.458669,2.786214,-0.730179,1.811956,1.0
0.241044,2.341183,-0.078208,0.099260,1.0
-0.368492,4.954750,-0.607128,0.345261,1.0
0.463521,2.445920,0.154980,0.626196,1.0
-0.342730,2.368556,-0.117610,0.245151,1.0
0.891045,2.354783,0.038358,0.137838,1.0
0.098967,2.336004,-0.023415,0.113516,1.0
-0.023481,2.691122,-0.206080,0.337658,1.0
-0.040311,2.544699,-0.022369,0.657411,1.0
-0.439719,2.515051,-0.290688,0.744525,1.0
-0.878109,2.770486,0.118241,0.293260,1.0
-0.127324,2.402313,-0.114280,0.064841,1.0
-0.181356,2.648442,0.126076,0.321114,1.0
-4.040228,6.144283,-0.244093,-0.146453,1.0
-0.001619,2.667233,0.132584,0.533585,1.0
0.252435,2.361525,0.176890,0.755770,1.0
-0.507794,2.504501,0.044599,0.181196,1.0
-0.366118,2.379690,-0.003394,0.201492,1.0
-0.080746,2.458913,-0.034622,0.102152,1.0
0.001428,2.671555,0.010304,0.247913,1.0
0.037010,2.353808,0.034934,0.220704,1.0
0.031578,2.224217,-0.011873,0.111775,1.0
0.974368,2.504200,0.026074,0.209831,1.0
1.214553,2.873361,-0.150951,0.218565,1.0
0.188959,2.350027,0.071051,0.193737,1.0
1.035465,2.843459,-0.216402,0.625680,1.0
-0.154637,2.217346,-0.076390,0.316969,1.0
-0.362366,2.373851,-0.137756,0.600084,1.0
0.105988,3.123687,-1.066530,3.874210,1.0
-0.029606,2.215436,-0.034833,0.092222,1.0
-1.111242,2.714161,0.282389,0.796419,1.0
0.744629,2.620178,0.149136,0.145505,1.0
-0.008134,2.230573,-0.033881,0.118215,1.0
0.486316,2.350783,0.073981,0.300938,1.0
0.274643,2.461797,0.286095,0.689564,1.0
-0.006181,2.492971,0.190933,0.352376,1.0
