0.142991,2.777205,-0.045050,0.776910,1.0
0.118521,2.921214,-0.043544,0.466412,1.0
0.102248,2.847207,-0.053176,0.645456,1.0
0.140003,2.995809,-0.071196,0.546814,1.0
0.065394,2.803283,-0.056975,0.693266,1.0
0.131105,2.721327,-0.018682,0.601520,1.0
0.054532,2.822771,-0.023964,0.491714,1.0
0.231575,2.783584,-0.045971,0.585697,1.0
0.081482,2.758555,-0.076036,0.883841,1.0
0.152946,2.764651,-0.081931,0.990926,1.0
0.050534,2.851419,-0.086794,0.847207,1.0
0.099166,2.874491,0.059707,0.690147,1.0
0.065620,2.779148,-0.044585,0.745802,1.0
0.204020,3.037990,-0.105077,0.578121,1.0
0.006166,2.769517,-0.043178,0.710299,1.0
0.237723,2.904668,-0.060509,0.606184,1.0
-0.065741,2.829556,-0.028197,0.641758,1.0
0.668824,2.751550,-0.087328,0.849309,1.0
0.120125,2.784522,-0.027054,0.530297,1.0
0.168127,2.919112,-0.042153,0.441080,1.0
0.083881,2.779689,-0.022232,0.562095,1.0
0.161406,2.778010,-0.051405,0.659341,1.0
0.131813,2.889717,-0.061021,0.627600,1.0
0.758784,2.779189,-0.049194,0.503981,1.0
0.078756,2.796633,-0.066298,0.757078,1.0
-0.611882,2.926372,0.005168,0.544869,1.0
0.030289,2.836757,-0.076081,0.722555,1.0
0.118141,2.729542,-0.002830,0.590451,1.0
0.072861,2.844826,-0.035265,0.558961,1.0
0.113453,2.894565,-0.071363,0.600931,1.0
0.107956,2.863621,-0.057437,0.758900,1.0
0.238049,2.989163,-0.071712,0.500950,1.0
0.165560,2.800783,-0.059946,0.613229,1.0
0.109436,2.782328,-0.060821,0.684271,1.0
0.215180,2.842888,-0.056090,0.556768,1.0
0.227624,2.981755,-0.062335,0.467967,1.0
0.103938,2.754366,-0.052276,0.673831,1.0
0.115233,2.931982,-0.068391,0.528662,1.0
0.182274,2.745386,-0.035593,0.695396,1.0
0.133055,2.873101,-0.038813,0.537238,1.0
0.161208,2.730974,-0.015587,0.574485,1.0
0.067814,2.888128,-0.066365,0.604581,1.0
0.087879,2.567903,-0.030014,0.965663,1.0
0.126317,2.731948,-0.057795,0.869733,1.0
-0.434714,2.702459,0.027072,0.995163,1.0
0.095458,2.737784,-0.071238,0.863532,1.0
0.067049,2.622857,-0.052844,0.821139,1.0
0.133741,2.546832,-0.111193,1.216475,1.0
0.134396,2.536346,-0.127866,1.442934,1.0
0.138389,2.604258,-0.100193,1.132980,1.0
-0.097830,2.609311,-0.106513,1.178826,1.0
0.084986,2.516459,-0.075170,1.147164,1.0
0.091717,2.698723,-0.140777,1.238809,1.0
0.368536,2.537828,-0.146502,1.587498,1.0
0.112227,2.623918,-0.092809,1.058440,1.0
0.119344,2.714947,-0.102889,0.900497,1.0
0.079811,2.651496,-0.087197,0.907634,1.0
0.135451,2.623762,-0.044707,0.848919,1.0
0.069412,2.670036,-0.129496,1.076603,1.0
0.434073,2.663641,-0.097890,0.957944,1.0
0.086794,2.662638,-0.080843,0.821967,1.0
-0.015189,2.689582,-0.071827,0.857386,1.0
0.086755,2.474831,-0.057287,1.065208,1.0
0.244113,2.429201,-0.065977,1.152854,1.0
0.083716,2.633620,-0.073640,0.994322,1.0
0.176520,2.612751,-0.061610,0.852887,1.0
0.103022,2.668305,-0.070124,0.807872,1.0
0.166929,2.754616,-0.084715,0.924803,1.0
0.124061,2.492405,-0.045761,0.950470,1.0
0.148560,2.557268,-0.092468,1.265251,1.0
0.119925,2.645198,-0.026891,0.777013,1.0
0.141916,2.681453,-0.042991,0.782591,1.0
0.109512,2.675761,-0.047657,0.747858,1.0
0.107372,2.722942,-0.049799,0.929473,1.0
0.187834,2.534609,-0.072966,0.956197,1.0
0.177411,2.624539,-0.094506,1.108297,1.0
0.216679,2.488767,-0.068256,0.839851,1.0
-0.121492,2.583034,-0.037951,0.963565,1.0
0.199497,2.461727,-0.077951,1.183740,1.0
0.042783,2.747385,-0.098256,0.951496,1.0
0.196541,2.525988,-0.046314,0.890161,1.0
0.267439,2.655148,-0.076141,0.940868,1.0
0.084419,2.661899,-0.020483,0.821326,1.0
0.242060,2.633560,-0.095633,0.944516,1.0
