-0.096965,2.541949,-0.067039,0.277819,1.0
0.282339,2.676800,-0.095950,0.172330,1.0
0.012097,2.635408,-0.024206,0.212153,1.0
-0.056028,2.877217,-0.163326,0.266734,1.0
-0.019425,2.677849,-0.039349,0.203089,1.0
0.502691,3.003864,-0.117591,0.443993,1.0
-0.325521,2.600198,-0.061300,0.219503,1.0
0.018933,2.573294,-0.022551,0.231857,1.0
-0.038257,2.738687,0.044437,0.285910,1.0
0.107550,2.488477,-0.043836,0.170201,1.0
-0.108773,2.775433,-0.181789,0.504084,1.0
-2.192513,6.022746,-0.558096,0.193739,1.0
-0.253117,2.624955,-0.153962,0.285537,1.0
-0.892158,2.878744,-0.006334,0.256358,1.0
0.068922,2.496429,-0.049733,0.152366,1.0
0.075007,2.640260,-0.027838,0.185073,1.0
-0.259566,2.865253,-0.022477,0.291747,1.0
-0.347354,2.795230,-0.128457,0.412985,1.0
-0.255801,2.771966,-0.528773,1.623884,1.0
0.048593,2.628560,-0.069025,0.291266,1.0
-0.264605,2.551028,-0.007850,0.240142,1.0
0.170929,2.558005,-0.039121,0.173711,1.0
-2.251447,5.693734,-0.553045,0.166582,1.0
0.144429,2.554275,-0.095072,0.178897,1.0
-0.510694,2.597179,-0.073596,0.201646,1.0
1.885850,3.194555,-0.286237,0.224488,1.0
-0.392743,2.946537,-0.045870,0.500132,1.0
-0.434773,2.612840,-0.154036,0.327166,1.0
-0.163396,2.621976,-0.019838,0.176357,1.0
0.174184,2.628527,-0.080711,0.200128,1.0
0.162138,2.864920,-0.259466,0.788026,1.0
-0.461030,3.095279,0.062664,0.291474,1.0
-0.118772,2.484503,-0.024911,0.195990,1.0
0.330551,2.559914,-0.072708,0.324497,1.0
-0.054772,2.720285,0.063935,0.312772,1.0
-1.607157,6.012206,-0.584763,0.020577,1.0
0.021697,2.615117,0.007008,0.163509,1.0
0.192176,2.682824,-0.049193,0.177861,1.0
0.011397,2.604965,0.013353,0.184889,1.0
0.974986,3.064221,-0.729231,2.445239,1.0
0.035014,2.473287,-0.045224,0.148321,1.0
1.033318,2.957051,-0.059061,0.125810,1.0
0.038717,2.334276,-0.028511,0.415860,1.0
0.287622,2.439144,-0.035157,0.270058,1.0
-0.564626,2.560718,0.152662,0.483981,1.0
0.029689,2.625656,-0.155148,0.457747,1.0
-0.028587,2.428132,0.011075,0.197763,1.0
0.217662,2.598219,0.095577,0.154111,1.0
-0.468071,2.840341,-0.729485,1.881587,1.0
0.252799,2.433008,-0.082667,0.163695,1.0
-0.665958,5.059359,-0.577260,0.295797,1.0
0.545563,2.523327,0.088467,0.615899,1.0
-0.419262,2.441512,-0.141960,0.357413,1.0
0.997129,2.433890,0.017936,0.191148,1.0
0.061119,2.382218,-0.031390,0.245953,1.0
-0.040508,2.753523,-0.199383,0.403606,1.0
-0.051159,2.599325,-0.037483,0.631215,1.0
-0.394916,2.592114,-0.255059,0.710977,1.0
-1.002329,2.823132,0.090331,0.369938,1.0
-0.174393,2.480478,-0.094636,0.138184,1.0
-0.301952,2.696922,0.117838,0.374382,1.0
-4.020914,6.141450,-0.256166,-0.135843,1.0
-0.052036,2.704239,0.137309,0.537021,1.0
0.239585,2.440240,0.135907,0.713972,1.0
-0.566984,2.570354,0.034610,0.207498,1.0
-0.345869,2.474601,-0.039903,0.237919,1.0
-0.173030,2.519076,-0.012180,0.192016,1.0
-0.113411,2.754123,-0.001536,0.299995,1.0
0.021411,2.401502,0.011436,0.218941,1.0
0.084787,2.297450,0.010570,0.200431,1.0
0.979230,2.573299,0.005026,0.170094,1.0
1.255265,2.937962,-0.171301,0.212475,1.0
0.181661,2.418071,0.063381,0.238940,1.0
1.107749,2.868460,-0.196169,0.589279,1.0
-0.204414,2.300598,-0.123517,0.630355,1.0
-0.353224,2.471783,-0.162259,0.642653,1.0
0.114892,3.159484,-0.975559,3.377096,1.0
-0.192075,2.287321,-0.042103,0.185876,1.0
-0.683789,2.770111,0.182668,0.521644,1.0
0.536736,2.723523,0.102694,0.173990,1.0
-0.064952,2.300845,-0.026455,0.259822,1.0
0.457418,2.444321,0.069909,0.258242,1.0
0.196949,2.517768,0.298958,0.736330,1.0
0.031637,2.598186,0.087762,0.438901,1.0
