0.077499,2.578956,0.075042,0.138900,1.0
0.214252,2.752026,0.106703,0.082237,1.0
0.106853,2.679589,0.103038,0.145463,1.0
0.157127,2.769414,0.090824,0.047367,1.0
0.124828,2.667494,0.109310,0.114494,1.0
0.216602,2.566867,0.066644,0.146536,1.0
0.144493,2.668385,0.091649,0.146369,1.0
0.132515,2.583320,0.084391,0.118493,1.0
-0.609335,2.599919,0.104336,0.179430,1.0
0.183442,2.563842,0.061680,0.181529,1.0
0.062104,2.671785,0.110453,0.179144,1.0
0.069588,2.627070,0.112169,0.183785,1.0
0.170418,2.594303,0.102278,0.152017,1.0
0.236889,2.834713,0.114699,0.082087,1.0
-0.151742,2.602135,0.103367,0.070256,1.0
0.127537,2.710968,0.124623,0.103652,1.0
0.203823,2.672496,0.097343,0.144678,1.0
0.616535,2.567389,0.094160,0.136453,1.0
-0.048313,2.689487,0.046563,0.149193,1.0
0.182091,2.725377,0.104346,0.131948,1.0
-0.330193,2.551555,0.064861,0.183735,1.0
0.101307,2.608962,0.083055,0.127946,1.0
0.128284,2.714624,0.106258,0.151988,1.0
0.169982,2.570891,0.104131,0.124001,1.0
0.371655,2.627671,0.075136,0.134861,1.0
0.039902,2.706141,0.079606,0.110235,1.0
0.160801,2.674297,0.092467,0.119649,1.0
0.279198,2.548604,0.083447,0.171417,1.0
0.141426,2.677889,0.070180,0.146611,1.0
0.134644,2.685232,0.089948,0.132125,1.0
0.125984,2.670391,0.112455,0.130059,1.0
0.073288,2.769924,0.107177,0.073616,1.0
0.173862,2.562259,0.086855,0.115514,1.0
0.118980,2.574234,0.104811,0.128811,1.0
0.162106,2.638077,0.113427,0.091079,1.0
0.255692,2.735079,0.066157,0.138363,1.0
0.310947,2.564164,0.082174,0.107950,1.0
0.062783,2.747197,0.096363,0.129715,1.0
0.223053,2.539642,0.075277,0.239710,1.0
1.739909,2.811135,-0.271282,0.986955,1.0
0.223779,2.543712,0.085234,0.114657,1.0
0.115560,2.703713,0.105067,0.135223,1.0
0.138699,2.372959,0.047574,0.192840,1.0
0.170658,2.544566,0.076902,0.139675,1.0
0.224899,2.467779,0.065508,0.181044,1.0
0.194729,2.497894,0.071899,0.119648,1.0
0.119633,2.449730,0.071286,0.163039,1.0
0.113099,2.354329,0.072817,0.178012,1.0
0.198437,2.343044,0.061227,0.241687,1.0
0.069866,2.390575,0.063914,0.192760,1.0
-0.056561,2.428229,0.071234,0.195459,1.0
0.121030,2.296039,0.052644,0.149311,1.0
0.099060,2.475741,0.084432,0.192776,1.0
-0.116460,2.313307,0.071102,0.161819,1.0
0.115327,2.431939,0.098628,0.164252,1.0
0.148759,2.505678,0.088944,0.210145,1.0
-0.004196,2.733482,-0.527279,1.927848,1.0
0.160538,2.449384,0.062417,0.132027,1.0
-0.003624,2.449179,0.076079,0.095940,1.0
0.119515,2.437922,0.112180,0.162297,1.0
-0.101601,2.477446,0.028665,0.269282,1.0
0.102734,2.485723,0.030262,0.158352,1.0
-0.450041,2.309648,0.001985,0.120787,1.0
0.183308,2.255933,0.091757,0.306299,1.0
0.190068,2.484009,0.107154,0.167246,1.0
0.177563,2.424479,0.077311,0.165494,1.0
0.171379,2.464601,0.117759,0.138765,1.0
0.168823,2.524573,0.075623,0.126002,1.0
0.160877,2.306025,0.042440,0.215386,1.0
0.196568,2.390450,0.078151,0.173436,1.0
0.082809,2.452945,0.058075,0.154052,1.0
0.152332,2.473171,0.108998,0.125418,1.0
0.059017,2.456516,0.064963,0.186091,1.0
0.541286,2.537188,0.041565,0.177065,1.0
0.161919,2.343109,0.064733,0.168498,1.0
0.119518,2.372532,0.080813,0.305616,1.0
0.185677,2.337454,0.053842,0.148886,1.0
-0.018981,2.376173,0.011668,0.598450,1.0
0.172421,2.261216,0.038125,0.111300,1.0
0.042863,2.523484,0.078283,0.113556,1.0
0.172485,2.347756,0.063532,0.155312,1.0
0.228327,2.429244,0.081422,0.116206,1.0
0.224408,2.472301,0.058447,0.168342,1.0
0.170622,2.452027,0.094266,0.129767,1.0
